-6.149345840130590091e+01 -3.374500733988179491e+01 -1.300276395834527854e+01 -1.335857832302854042e+01 -5.124790795878245717e+02 -2.627749412641175581e+02 -9.389477343027945722e+01 -8.375799348695916535e+01 2.220441861129420431e+03 1.050033961445327577e+03 3.043793949192478976e+03 2.619407716265191652e+02 -4.926706639076477927e+02 -2.125940697604554259e+02 -6.271569088217792398e+01 -4.074463475033483917e+01 -1.008728031189958045e+02 -3.936319443495828807e+01 -1.038412095498443222e+01 -5.720855293731553104e+00 -2.966243495404334141e+01 -1.038781415005109920e+01 -2.429461153844241661e+00 -1.134030818919383066e+00 -1.109562327884458455e+01 -3.464613697848375473e+00 -7.130671695679197120e-01 -2.821311092923980968e-01 -4.605568484525759843e+00 -1.275249843285376938e+00 -2.295156957429823064e-01 -7.706505993180035041e-02
-4.697028958378852792e+01 -2.577530696708476654e+01 -9.931846482391957665e+00 -1.020362667140291713e+01 -3.914447389962107309e+02 -2.007142777039925363e+02 -7.171924970690510293e+01 -6.397651573546884407e+01 1.696030763802355750e+03 8.020430225282677839e+02 2.619407716265191652e+02 1.828182168701059027e+03 -3.763145601953676760e+02 -1.623848337701018352e+02 -4.790386227684839326e+01 -3.112180291958142675e+01 -7.704924876248463761e+01 -3.006662317619300140e+01 -7.931659415635461841e+00 -4.369736827288513759e+00 -2.265693287990644222e+01 -7.934480373283324006e+00 -1.855685090663329984e+00 -8.662019887379290850e-01 -8.475123241871328261e+00 -2.646361302724237863e+00 -5.446590957484082063e-01 -2.154990180838163571e-01 -3.517851996620685373e+00 -9.740687219101512584e-01 -1.753100081429741497e-01 -5.886428045998157166e-02
-1.237944935197623693e+02 -6.793317860250020601e+01 -2.617628964817160053e+01 -2.689259118996429265e+01 -6.281499076750853874e+02 -3.220854502531832964e+02 -1.150876115935100898e+02 -1.026628753669299385e+02 -3.189975341455038233e+03 -1.508520670294511547e+03 -4.926706639076477927e+02 -3.763145601953676760e+02 3.698423250475252280e+04 5.049335024659079863e+03 1.489564289934757653e+03 9.677283639361215819e+02 -2.359116740459422090e+03 -9.205887818932034179e+02 -2.428538993901127867e+02 -1.337938976204230244e+02 -5.254831951973387731e+02 -1.840247363084703238e+02 -4.303898219103769662e+01 -2.008985907938019722e+01 -1.496751121920307241e+02 -4.673612566823750569e+01 -9.618964696559709537e+00 -3.805825448013865131e+00 -5.411254375986047904e+01 -1.498338656376334299e+01 -2.696665606253778602e+00 -9.054661638247738509e-01
-5.341900202167094847e+01 -2.931408741961674025e+01 -1.129542380988293715e+01 -1.160451763482791598e+01 -2.710551999039529960e+02 -1.389842377397742723e+02 -4.966186444635003738e+01 -4.430042234391549272e+01 -1.376517600817712719e+03 -6.509471176384001865e+02 -2.125940697604554259e+02 -1.623848337701018352e+02 5.049335024659079863e+03 1.111206107587414954e+04 6.427671825542956867e+02 4.175879068585508094e+02 -1.017990851974702309e+03 -3.972465382172277373e+02 -1.047947495372248881e+02 -5.773388043573727657e+01 -2.267531217947070274e+02 -7.940916822225477745e+01 -1.857190422049489698e+01 -8.669046516234377719e+00 -6.458683979755146254e+01 -2.016727174668793765e+01 -4.150713654237590866e+00 -1.642265269812864137e+00 -2.335029614256863084e+01 -6.465534406127499523e+00 -1.163647763131279156e+00 -3.907209235295159289e-01
-1.575871623230350949e+01 -8.647716501092142849e+00 -3.332173417828705020e+00 -3.423356736350626761e+00 -7.996184535315444464e+01 -4.100063798300814000e+01 -1.465035286618918420e+01 -1.306871634190677334e+01 -4.060755431420737978e+02 -1.920307478776550170e+02 -6.271569088217792398e+01 -4.790386227684839326e+01 1.489564289934757653e+03 6.427671825542956867e+02 2.370599592011186360e+03 1.231892973881440270e+02 -3.003094096898745420e+02 -1.171885515100153867e+02 -3.091466815352514530e+01 -1.703161430098285578e+01 -6.689264055704592238e+01 -2.342586908961918724e+01 -5.478750209252678083e+00 -2.557386676721438157e+00 -1.905325150585850125e+01 -5.949386933639797981e+00 -1.224469124528801967e+00 -4.844716558847227961e-01 -6.888385722775435482e+00 -1.907346040553589139e+00 -3.432785001505903599e-01 -1.152634816619623886e-01
-1.023799830612791162e+01 -5.618180160422510561e+00 -2.164820109998772946e+00 -2.224059368248815449e+00 -5.194898018420579433e+01 -2.663697067910477756e+01 -9.517925547815796250e+00 -8.490380421816254852e+00 -2.638159518556684020e+02 -1.247570197035351498e+02 -4.074463475033483917e+01 -3.112180291958142675e+01 9.677283639361215819e+02 4.175879068585508094e+02 1.231892973881440270e+02 1.211162828973947853e+03 -1.951026455706276863e+02 -7.613413263941649234e+01 -2.008439745500972151e+01 -1.106496467057698574e+01 -4.345828242732135038e+01 -1.521913362253861735e+01 -3.559391167095580677e+00 -1.661462778974158949e+00 -1.237836596380508247e+01 -3.865150717305630312e+00 -7.955034304846642090e-01 -3.147477192429749548e-01 -4.475192034816021014e+00 -1.239149512214614779e+00 -2.230184649094445193e-01 -7.488346846392079925e-02
-4.913621488206189269e+01 -2.696387510080219130e+01 -1.038983040681307912e+01 -1.067414310503708563e+01 -1.908480152047845024e+02 -9.785780138800056704e+01 -3.496656129199289609e+01 -3.119160849917588862e+01 -6.531376396979142100e+02 -3.088649674584199829e+02 -1.008728031189958045e+02 -7.704924876248463761e+01 -2.359116740459422090e+03 -1.017990851974702309e+03 -3.003094096898745420e+02 -1.951026455706276863e+02 2.942934063415195124e+04 3.084375033363999592e+03 8.136667736636111385e+02 4.482680709928152964e+02 -1.437119046580526174e+03 -5.032805159288583923e+02 -1.177052693929680203e+02 -5.494280195821229995e+01 -3.513873583099065172e+02 -1.097208713973236627e+02 -2.258212835052968614e+01 -8.934811745124669358e+00 -9.722271994518264648e+01 -2.692029415922124969e+01 -4.845034936559287964e+00 -1.626829513985535769e+00
-1.917423051998308026e+01 -1.052200618496476991e+01 -4.054382368725994112e+00 -4.165328586878741746e+00 -7.447386508303662822e+01 -3.818666225096714584e+01 -1.364486272117293453e+01 -1.217177784425964404e+01 -2.548713142618840095e+02 -1.205271529321003214e+02 -3.936319443495828807e+01 -3.006662317619300140e+01 -9.205887818932034179e+02 -3.972465382172277373e+02 -1.171885515100153867e+02 -7.613413263941649234e+01 3.084375033363999592e+03 8.069451720369794202e+03 3.175139624027607965e+02 1.749258738914832634e+02 -5.608012735603089141e+02 -1.963931623914903639e+02 -4.593166108082543531e+01 -2.144011199660264211e+01 -1.371204970959560399e+02 -4.281594107473139132e+01 -8.812134505357972714e+00 -3.486596199257009587e+00 -3.793883693489870268e+01 -1.050499976674235292e+01 -1.890658793599386822e+00 -6.348312378709164427e-01
-5.058215721471826853e+00 -2.775734705533287272e+00 -1.069557425888614466e+00 -1.098825349016648412e+00 -1.964641422294322481e+01 -1.007374846917962330e+01 -3.599553007440462249e+00 -3.210949090547959628e+00 -6.723576664044331608e+01 -3.179540056066495524e+01 -1.038412095498443222e+01 -7.931659415635461841e+00 -2.428538993901127867e+02 -1.047947495372248881e+02 -3.091466815352514530e+01 -2.008439745500972151e+01 8.136667736636111385e+02 3.175139624027607965e+02 1.579899057268561819e+03 4.614593552987489744e+01 -1.479409468655267119e+02 -5.180906636972479617e+01 -1.211690085556308816e+01 -5.655961602125763044e+00 -3.617277123188612364e+01 -1.129496519029066093e+01 -2.324665766809889789e+00 -9.197738439164905300e-01 -1.000837145659965444e+01 -2.771248364768326145e+00 -4.987610858102803912e-01 -1.674702588212611531e-01
-2.786689437889126264e+00 -1.529217220502638641e+00 -5.892442208993843300e-01 -6.053686048206993187e-01 -1.082366945622082532e+01 -5.549863826457400506e+00 -1.983078006020199791e+00 -1.768987012207943410e+00 -3.704175762017172246e+01 -1.751683039925337226e+01 -5.720855293731553104e+00 -4.369736827288513759e+00 -1.337938976204230244e+02 -5.773388043573727657e+01 -1.703161430098285578e+01 -1.106496467057698574e+01 4.482680709928152964e+02 1.749258738914832634e+02 4.614593552987489744e+01 6.903048586488069986e+02 -8.150413046075460954e+01 -2.854282735047107167e+01 -6.675484299891072837e+00 -3.116001634893521555e+00 -1.992842636251692312e+01 -6.222660702962199863e+00 -1.280712784053930964e+00 -5.067249396281096052e-01 -5.513846099956734470e+00 -1.526745590364086524e+00 -2.747791566021215992e-01 -9.226328553697413226e-02
-2.251484932988253007e+01 -1.235519640048548773e+01 -4.760754704730574716e+00 -4.891030461185367884e+00 -7.375232822618728790e+01 -3.781669240686935751e+01 -1.351266505224573855e+01 -1.205385209516331990e+01 -1.920602199457312338e+02 -9.082415401910070329e+01 -2.966243495404334141e+01 -2.265693287990644222e+01 -5.254831951973387731e+02 -2.267531217947070274e+02 -6.689264055704592238e+01 -4.345828242732135038e+01 -1.437119046580526174e+03 -5.608012735603089141e+02 -1.479409468655267119e+02 -8.150413046075460954e+01 2.111927780686414189e+04 1.610775668602849237e+03 3.767218837284317488e+02 1.758473172676198431e+02 -7.490015570491729022e+02 -2.338760959206385053e+02 -4.813505351297708756e+01 -1.904504459473875499e+01 -2.032119163767074781e+02 -5.626796461366741653e+01 -1.012694188071928458e+01 -3.400348636014158821e+00
-7.884722573098862597e+00 -4.326802037474972273e+00 -1.667221020908853601e+00 -1.712843720070482689e+00 -2.582813851708992203e+01 -1.324344320015642396e+01 -4.732148707686776312e+00 -4.221270962776864089e+00 -6.725967957469518410e+01 -3.180670884732709425e+01 -1.038781415005109920e+01 -7.934480373283324006e+00 -1.840247363084703238e+02 -7.940916822225477745e+01 -2.342586908961918724e+01 -1.521913362253861735e+01 -5.032805159288583923e+02 -1.963931623914903639e+02 -5.180906636972479617e+01 -2.854282735047107167e+01 1.610775668602849237e+03 5.287187577309916378e+03 1.319283774407291787e+02 6.158190497142950903e+01 -2.623010883894119161e+02 -8.190364082810917523e+01 -1.685694349672436232e+01 -6.669593512336180474e+00 -7.116501472881336099e+01 -1.970509703313329908e+01 -3.546465093923157674e+00 -1.190805465937650576e+00
-1.844047931882596636e+00 -1.011935458083628836e+00 -3.899231009201943876e-01 -4.005931585228474923e-01 -6.040583543080574103e+00 -3.097324454708735519e+00 -1.106736344477504908e+00 -9.872542650242375206e-01 -1.573042955778421614e+01 -7.438828078747926398e+00 -2.429461153844241661e+00 -1.855685090663329984e+00 -4.303898219103769662e+01 -1.857190422049489698e+01 -5.478750209252678083e+00 -3.559391167095580677e+00 -1.177052693929680203e+02 -4.593166108082543531e+01 -1.211690085556308816e+01 -6.675484299891072837e+00 3.767218837284317488e+02 1.319283774407291787e+02 9.419497386094615194e+02 1.440253394474521187e+01 -6.134594782387461009e+01 -1.915530167136496686e+01 -3.942435704593127088e+00 -1.559858322077568138e+00 -1.664379399736901277e+01 -4.608550661689811534e+00 -8.294333201088794905e-01 -2.785009030284473774e-01
-8.607699625122253728e-01 -4.723541244560734986e-01 -1.820094191472973744e-01 -1.869900191218666630e-01 -2.819640845572374044e+00 -1.445777958735606328e+00 -5.166055530748918656e-01 -4.608333666399789807e-01 -7.342694854429185014e+00 -3.472317425036652416e+00 -1.134030818919383066e+00 -8.662019887379290850e-01 -2.008985907938019722e+01 -8.669046516234377719e+00 -2.557386676721438157e+00 -1.661462778974158949e+00 -5.494280195821229995e+01 -2.144011199660264211e+01 -5.655961602125763044e+00 -3.116001634893521555e+00 1.758473172676198431e+02 6.158190497142950903e+01 1.440253394474521187e+01 3.529796559492789925e+02 -2.863523680467724475e+01 -8.941366445251890838e+00 -1.840261402633398324e+00 -7.281151244525103650e-01 -7.769037717230355966e+00 -2.151192445550264232e+00 -3.871652550417357674e-01 -1.299994472566019799e-01
-9.117624016831811673e+00 -5.003366168843386141e+00 -1.927917473402119164e+00 -1.980674005256261250e+00 -3.172539321732750750e+01 -1.626727542901700829e+01 -5.812624801237373795e+00 -5.185100005653511701e+00 -7.184264712831277677e+01 -3.397396738255068271e+01 -1.109562327884458455e+01 -8.475123241871328261e+00 -1.496751121920307241e+02 -6.458683979755146254e+01 -1.905325150585850125e+01 -1.237836596380508247e+01 -3.513873583099065172e+02 -1.371204970959560399e+02 -3.617277123188612364e+01 -1.992842636251692312e+01 -7.490015570491729022e+02 -2.623010883894119161e+02 -6.134594782387461009e+01 -2.863523680467724475e+01 1.408294287377482760e+04 7.383275068599814404e+02 1.519583859689012968e+02 6.012363186720087782e+01 -3.420198179796117302e+02 -9.470290600268968717e+01 -1.704434897564266294e+01 -5.723023739419286215e+00
-2.846982478287265028e+00 -1.562303489248514810e+00 -6.019931570140478749e-01 -6.184664094235211573e-01 -9.906269269248719311e+00 -5.079464565591625735e+00 -1.814994885885966136e+00 -1.619049967075983920e+00 -2.243290107055247873e+01 -1.060838763228955983e+01 -3.464613697848375473e+00 -2.646361302724237863e+00 -4.673612566823750569e+01 -2.016727174668793765e+01 -5.949386933639797981e+00 -3.865150717305630312e+00 -1.097208713973236627e+02 -4.281594107473139132e+01 -1.129496519029066093e+01 -6.222660702962199863e+00 -2.338760959206385053e+02 -8.190364082810917523e+01 -1.915530167136496686e+01 -8.941366445251890838e+00 7.383275068599814404e+02 3.215632907267313840e+03 4.744907900168085035e+01 1.877363292683712714e+01 -1.067958524301272547e+02 -2.957102788344961297e+01 -5.322106153739993850e+00 -1.787016911299482702e+00
-5.859498098915054687e-01 -3.215444561038265925e-01 -1.238988222086194330e-01 -1.272892537238258515e-01 -2.038852237173712112e+00 -1.045426629513220629e+00 -3.735519682505148431e-01 -3.332236947885063860e-01 -4.617012650359862747e+00 -2.183358262231026803e+00 -7.130671695679197120e-01 -5.446590957484082063e-01 -9.618964696559709537e+00 -4.150713654237590866e+00 -1.224469124528801967e+00 -7.955034304846642090e-01 -2.258212835052968614e+01 -8.812134505357972714e+00 -2.324665766809889789e+00 -1.280712784053930964e+00 -4.813505351297708756e+01 -1.685694349672436232e+01 -3.942435704593127088e+00 -1.840261402633398324e+00 1.519583859689012968e+02 4.744907900168085035e+01 5.159366635924370712e+02 3.863882805162513812e+00 -2.198011751244793288e+01 -6.086141484449055561e+00 -1.095365746993438583e+00 -3.677936999734435775e-01
-2.318360414132261960e-01 -1.272218073682503947e-01 -4.902162607054352111e-02 -5.036307922557337752e-02 -8.066892824495923708e-01 -4.136319652005575609e-01 -1.477990232599510623e-01 -1.318427977972390364e-01 -1.826760445937190447e+00 -8.638643241410498552e-01 -2.821311092923980968e-01 -2.154990180838163571e-01 -3.805825448013865131e+00 -1.642265269812864137e+00 -4.844716558847227961e-01 -3.147477192429749548e-01 -8.934811745124669358e+00 -3.486596199257009587e+00 -9.197738439164905300e-01 -5.067249396281096052e-01 -1.904504459473875499e+01 -6.669593512336180474e+00 -1.559858322077568138e+00 -7.281151244525103650e-01 6.012363186720087782e+01 1.877363292683712714e+01 3.863882805162513812e+00 1.659369670798496372e+02 -8.696621020880600739e+00 -2.408033803265067885e+00 -4.333908030956112323e-01 -1.455207152884906152e-01
-5.865178513736788446e+00 -3.218561732276254528e+00 -1.240189343230340580e+00 -1.274126526483231991e+00 -1.370788370702759806e+01 -7.028751961673460613e+00 -2.511514491313791897e+00 -2.240374056198817243e+00 -2.982042767168618269e+01 -1.410190572797412933e+01 -4.605568484525759843e+00 -3.517851996620685373e+00 -5.411254375986047904e+01 -2.335029614256863084e+01 -6.888385722775435482e+00 -4.475192034816021014e+00 -9.722271994518264648e+01 -3.793883693489870268e+01 -1.000837145659965444e+01 -5.513846099956734470e+00 -2.032119163767074781e+02 -7.116501472881336099e+01 -1.664379399736901277e+01 -7.769037717230355966e+00 -3.420198179796117302e+02 -1.067958524301272547e+02 -2.198011751244793288e+01 -8.696621020880600739e+00 8.906069160586761427e+03 3.028464302185367387e+02 5.450540496112918021e+01 1.830141632073937430e+01
-1.624027089297267912e+00 -8.911973317691846974e-01 -3.433997932964274469e-01 -3.527967630234454255e-01 -3.795617545997939768e+00 -1.946212474688418181e+00 -6.954208741478876687e-01 -6.203439757040890568e-01 -8.257068772897978803e+00 -3.904719499893821055e+00 -1.275249843285376938e+00 -9.740687219101512584e-01 -1.498338656376334299e+01 -6.465534406127499523e+00 -1.907346040553589139e+00 -1.239149512214614779e+00 -2.692029415922124969e+01 -1.050499976674235292e+01 -2.771248364768326145e+00 -1.526745590364086524e+00 -5.626796461366741653e+01 -1.970509703313329908e+01 -4.608550661689811534e+00 -2.151192445550264232e+00 -9.470290600268968717e+01 -2.957102788344961297e+01 -6.086141484449055561e+00 -2.408033803265067885e+00 3.028464302185367387e+02 1.847968228561356455e+03 1.509216709477360219e+01 5.067534740464630261e+00
-2.922875931082163370e-01 -1.603950604050541351e-01 -6.180407932721337233e-02 -6.349531815082766484e-02 -6.831240218776803985e-01 -3.502735660339333368e-01 -1.251597924945031248e-01 -1.116476743230856161e-01 -1.486082820702012919e+00 -7.027598689135999832e-01 -2.295156957429823064e-01 -1.753100081429741497e-01 -2.696665606253778602e+00 -1.163647763131279156e+00 -3.432785001505903599e-01 -2.230184649094445193e-01 -4.845034936559287964e+00 -1.890658793599386822e+00 -4.987610858102803912e-01 -2.747791566021215992e-01 -1.012694188071928458e+01 -3.546465093923157674e+00 -8.294333201088794905e-01 -3.871652550417357674e-01 -1.704434897564266294e+01 -5.322106153739993850e+00 -1.095365746993438583e+00 -4.333908030956112323e-01 5.450540496112918021e+01 1.509216709477360219e+01 2.640911309010608079e+02 9.120399173412778726e-01
-9.814213710869967855e-02 -5.385625110677504795e-02 -2.075211049058318588e-02 -2.131998198572823341e-02 -2.293742635615177439e-01 -1.176122324512347411e-01 -4.202521696137855034e-02 -3.748821920479832731e-02 -4.989857502785679522e-01 -2.359674410944798129e-01 -7.706505993180035041e-02 -5.886428045998157166e-02 -9.054661638247738509e-01 -3.907209235295159289e-01 -1.152634816619623886e-01 -7.488346846392079925e-02 -1.626829513985535769e+00 -6.348312378709164427e-01 -1.674702588212611531e-01 -9.226328553697413226e-02 -3.400348636014158821e+00 -1.190805465937650576e+00 -2.785009030284473774e-01 -1.299994472566019799e-01 -5.723023739419286215e+00 -1.787016911299482702e+00 -3.677936999734435775e-01 -1.455207152884906152e-01 1.830141632073937430e+01 5.067534740464630261e+00 9.120399173412778726e-01 7.288206114124284341e+01
