# r[Mpc]	l	z	multipoles_value
1.1500000000e+02	0	1.4000000000e+00	8.4567253700e-05
1.2000000000e+02	0	1.4000000000e+00	7.9723156836e-05
1.2500000000e+02	0	1.4000000000e+00	7.5271056511e-05
1.3000000000e+02	0	1.4000000000e+00	7.1170075041e-05
1.3500000000e+02	0	1.4000000000e+00	6.7384851857e-05
1.4000000000e+02	0	1.4000000000e+00	6.3884693289e-05
1.4500000000e+02	0	1.4000000000e+00	6.0642817024e-05
1.5000000000e+02	0	1.4000000000e+00	5.7635585153e-05
1.5500000000e+02	0	1.4000000000e+00	5.4841838322e-05
1.6000000000e+02	0	1.4000000000e+00	5.2242392204e-05
1.6500000000e+02	0	1.4000000000e+00	4.9819748052e-05
1.7000000000e+02	0	1.4000000000e+00	4.7557941155e-05
1.7500000000e+02	0	1.4000000000e+00	4.5442480135e-05
1.8000000000e+02	0	1.4000000000e+00	4.3460306366e-05
1.8500000000e+02	0	1.4000000000e+00	4.1599707834e-05
1.9000000000e+02	0	1.4000000000e+00	3.9850231236e-05
1.9500000000e+02	0	1.4000000000e+00	3.8202564256e-05
2.0000000000e+02	0	1.4000000000e+00	3.6648419933e-05
2.0500000000e+02	0	1.4000000000e+00	3.5180421935e-05
2.1000000000e+02	0	1.4000000000e+00	3.3791986992e-05
2.1500000000e+02	0	1.4000000000e+00	3.2477222258e-05
2.2000000000e+02	0	1.4000000000e+00	3.1230839371e-05
2.2500000000e+02	0	1.4000000000e+00	3.0048080085e-05
2.3000000000e+02	0	1.4000000000e+00	2.8924639226e-05
2.3500000000e+02	0	1.4000000000e+00	2.7856611985e-05
2.4000000000e+02	0	1.4000000000e+00	2.6840443629e-05
2.4500000000e+02	0	1.4000000000e+00	2.5872885373e-05
2.5000000000e+02	0	1.4000000000e+00	2.4950960981e-05
2.5500000000e+02	0	1.4000000000e+00	2.4071937438e-05
2.6000000000e+02	0	1.4000000000e+00	2.3233295523e-05
2.6500000000e+02	0	1.4000000000e+00	2.2432706136e-05
2.7000000000e+02	0	1.4000000000e+00	2.1668010660e-05
2.7500000000e+02	0	1.4000000000e+00	2.0937206185e-05
2.8000000000e+02	0	1.4000000000e+00	2.0238433197e-05
2.8500000000e+02	0	1.4000000000e+00	1.9569959942e-05
2.9000000000e+02	0	1.4000000000e+00	1.8930162649e-05
2.9500000000e+02	0	1.4000000000e+00	1.8317530546e-05
3.0000000000e+02	0	1.4000000000e+00	1.7730650944e-05
3.0500000000e+02	0	1.4000000000e+00	1.7168195257e-05
3.1000000000e+02	0	1.4000000000e+00	1.6628921917e-05
3.1500000000e+02	0	1.4000000000e+00	1.6111657743e-05
3.2000000000e+02	0	1.4000000000e+00	1.5615310085e-05
3.2500000000e+02	0	1.4000000000e+00	1.5138844704e-05
3.3000000000e+02	0	1.4000000000e+00	1.4681289638e-05
3.3500000000e+02	0	1.4000000000e+00	1.4241728877e-05
3.4000000000e+02	0	1.4000000000e+00	1.3819299517e-05
3.4500000000e+02	0	1.4000000000e+00	1.3413187211e-05
3.5000000000e+02	0	1.4000000000e+00	1.3022623729e-05
3.5500000000e+02	0	1.4000000000e+00	1.2646883568e-05
3.6000000000e+02	0	1.4000000000e+00	1.2285280847e-05
3.6500000000e+02	0	1.4000000000e+00	1.1937166962e-05
3.7000000000e+02	0	1.4000000000e+00	1.1601928527e-05
3.7500000000e+02	0	1.4000000000e+00	1.1278984867e-05
3.8000000000e+02	0	1.4000000000e+00	1.0967786009e-05
3.8500000000e+02	0	1.4000000000e+00	1.0667810851e-05
4.0000000000e+01	2	1.4000000000e+00	2.2118426188e-04
4.5000000000e+01	2	1.4000000000e+00	2.1360618552e-04
5.0000000000e+01	2	1.4000000000e+00	2.0604958821e-04
5.5000000000e+01	2	1.4000000000e+00	1.9863694861e-04
6.0000000000e+01	2	1.4000000000e+00	1.9143947793e-04
6.5000000000e+01	2	1.4000000000e+00	1.8449695805e-04
7.0000000000e+01	2	1.4000000000e+00	1.7782936115e-04
7.5000000000e+01	2	1.4000000000e+00	1.7144413590e-04
8.0000000000e+01	2	1.4000000000e+00	1.6534076524e-04
8.5000000000e+01	2	1.4000000000e+00	1.5951366746e-04
9.0000000000e+01	2	1.4000000000e+00	1.5395418333e-04
9.5000000000e+01	2	1.4000000000e+00	1.4865181279e-04
1.0000000000e+02	2	1.4000000000e+00	1.4359511431e-04
1.0500000000e+02	2	1.4000000000e+00	1.3877221309e-04
1.1000000000e+02	2	1.4000000000e+00	1.3417119778e-04
1.1500000000e+02	2	1.4000000000e+00	1.2978032349e-04
1.2000000000e+02	2	1.4000000000e+00	1.2558813798e-04
1.2500000000e+02	2	1.4000000000e+00	1.2158351718e-04
1.3000000000e+02	2	1.4000000000e+00	1.1775560239e-04
1.3500000000e+02	2	1.4000000000e+00	1.1409376720e-04
1.4000000000e+02	2	1.4000000000e+00	1.1058767233e-04
1.4500000000e+02	2	1.4000000000e+00	1.0722743767e-04
1.5000000000e+02	2	1.4000000000e+00	1.0400410145e-04
1.5500000000e+02	2	1.4000000000e+00	1.0091002229e-04
1.6000000000e+02	2	1.4000000000e+00	9.7939046338e-05
1.6500000000e+02	2	1.4000000000e+00	9.5086309250e-05
1.7000000000e+02	2	1.4000000000e+00	9.2347858116e-05
1.7500000000e+02	2	1.4000000000e+00	8.9720192597e-05
1.8000000000e+02	2	1.4000000000e+00	8.7199880301e-05
1.8500000000e+02	2	1.4000000000e+00	8.4783374263e-05
1.9000000000e+02	2	1.4000000000e+00	8.2466903958e-05
1.9500000000e+02	2	1.4000000000e+00	8.0246465643e-05
2.0000000000e+02	2	1.4000000000e+00	7.8117895735e-05
2.0500000000e+02	2	1.4000000000e+00	7.6076898464e-05
2.1000000000e+02	2	1.4000000000e+00	7.4119154370e-05
2.1500000000e+02	2	1.4000000000e+00	7.2240388888e-05
2.2000000000e+02	2	1.4000000000e+00	7.0436418640e-05
2.2500000000e+02	2	1.4000000000e+00	6.8703187026e-05
2.3000000000e+02	2	1.4000000000e+00	6.7036818714e-05
2.3500000000e+02	2	1.4000000000e+00	6.5433625990e-05
2.4000000000e+02	2	1.4000000000e+00	6.3890122222e-05
2.4500000000e+02	2	1.4000000000e+00	6.2403030354e-05
2.5000000000e+02	2	1.4000000000e+00	6.0969275103e-05
2.5500000000e+02	2	1.4000000000e+00	5.9585975238e-05
2.6000000000e+02	2	1.4000000000e+00	5.8250443274e-05
2.6500000000e+02	2	1.4000000000e+00	5.6960177998e-05
2.7000000000e+02	2	1.4000000000e+00	5.5712854314e-05
2.7500000000e+02	2	1.4000000000e+00	5.4506306200e-05
2.8000000000e+02	2	1.4000000000e+00	5.3338510480e-05
2.8500000000e+02	2	1.4000000000e+00	5.2207584034e-05
2.9000000000e+02	2	1.4000000000e+00	5.1111790071e-05
2.9500000000e+02	2	1.4000000000e+00	5.0049486110e-05
3.0000000000e+02	2	1.4000000000e+00	4.9019157998e-05
3.0500000000e+02	2	1.4000000000e+00	4.8019383325e-05
3.1000000000e+02	2	1.4000000000e+00	4.7048829241e-05
3.1500000000e+02	2	1.4000000000e+00	4.6106270067e-05
3.2000000000e+02	2	1.4000000000e+00	4.5190524080e-05
3.2500000000e+02	2	1.4000000000e+00	4.4300503314e-05
3.3000000000e+02	2	1.4000000000e+00	4.3435178804e-05
3.3500000000e+02	2	1.4000000000e+00	4.2593586544e-05
3.4000000000e+02	2	1.4000000000e+00	4.1774810345e-05
3.4500000000e+02	2	1.4000000000e+00	4.0977989943e-05
3.5000000000e+02	2	1.4000000000e+00	4.0202310085e-05
3.5500000000e+02	2	1.4000000000e+00	3.9446998868e-05
3.6000000000e+02	2	1.4000000000e+00	3.8711325242e-05
3.6500000000e+02	2	1.4000000000e+00	3.7994595789e-05
3.7000000000e+02	2	1.4000000000e+00	3.7296151097e-05
3.7500000000e+02	2	1.4000000000e+00	3.6615364169e-05
3.8000000000e+02	2	1.4000000000e+00	3.5951638154e-05
3.8500000000e+02	2	1.4000000000e+00	3.5304404253e-05
4.0000000000e+01	4	1.4000000000e+00	1.3649084057e-04
4.5000000000e+01	4	1.4000000000e+00	1.3570037511e-04
5.0000000000e+01	4	1.4000000000e+00	1.3443208153e-04
5.5000000000e+01	4	1.4000000000e+00	1.3282302714e-04
6.0000000000e+01	4	1.4000000000e+00	1.3097163444e-04
6.5000000000e+01	4	1.4000000000e+00	1.2894988486e-04
7.0000000000e+01	4	1.4000000000e+00	1.2681123367e-04
7.5000000000e+01	4	1.4000000000e+00	1.2459581993e-04
8.0000000000e+01	4	1.4000000000e+00	1.2233403609e-04
8.5000000000e+01	4	1.4000000000e+00	1.2004906209e-04
9.0000000000e+01	4	1.4000000000e+00	1.1775861926e-04
9.5000000000e+01	4	1.4000000000e+00	1.1547630611e-04
1.0000000000e+02	4	1.4000000000e+00	1.1321249327e-04
1.0500000000e+02	4	1.4000000000e+00	1.1097511325e-04
1.1000000000e+02	4	1.4000000000e+00	1.0877016438e-04
1.1500000000e+02	4	1.4000000000e+00	1.0660218190e-04
1.2000000000e+02	4	1.4000000000e+00	1.0447457377e-04
1.2500000000e+02	4	1.4000000000e+00	1.0238994308e-04
1.3000000000e+02	4	1.4000000000e+00	1.0035035588e-04
1.3500000000e+02	4	1.4000000000e+00	9.8357548370e-05
1.4000000000e+02	4	1.4000000000e+00	9.6412927766e-05
1.4500000000e+02	4	1.4000000000e+00	9.4517430557e-05
1.5000000000e+02	4	1.4000000000e+00	9.2671059851e-05
1.5500000000e+02	4	1.4000000000e+00	9.0872590586e-05
1.6000000000e+02	4	1.4000000000e+00	8.9119595941e-05
1.6500000000e+02	4	1.4000000000e+00	8.7408864732e-05
1.7000000000e+02	4	1.4000000000e+00	8.5736995295e-05
1.7500000000e+02	4	1.4000000000e+00	8.4100922307e-05
1.8000000000e+02	4	1.4000000000e+00	8.2498249534e-05
1.8500000000e+02	4	1.4000000000e+00	8.0927364071e-05
1.9000000000e+02	4	1.4000000000e+00	7.9387350877e-05
1.9500000000e+02	4	1.4000000000e+00	7.7877881898e-05
2.0000000000e+02	4	1.4000000000e+00	7.6399040257e-05
2.0500000000e+02	4	1.4000000000e+00	7.4951153379e-05
2.1000000000e+02	4	1.4000000000e+00	7.3534669152e-05
2.1500000000e+02	4	1.4000000000e+00	7.2150023197e-05
2.2000000000e+02	4	1.4000000000e+00	7.0797587430e-05
2.2500000000e+02	4	1.4000000000e+00	6.9477630975e-05
2.3000000000e+02	4	1.4000000000e+00	6.8190265123e-05
2.3500000000e+02	4	1.4000000000e+00	6.6935454734e-05
2.4000000000e+02	4	1.4000000000e+00	6.5713017163e-05
2.4500000000e+02	4	1.4000000000e+00	6.4522627366e-05
2.5000000000e+02	4	1.4000000000e+00	6.3363841159e-05
2.5500000000e+02	4	1.4000000000e+00	6.2236115430e-05
2.6000000000e+02	4	1.4000000000e+00	6.1138815234e-05
2.6500000000e+02	4	1.4000000000e+00	6.0071228235e-05
2.7000000000e+02	4	1.4000000000e+00	5.9032581870e-05
2.7500000000e+02	4	1.4000000000e+00	5.8022065416e-05
2.8000000000e+02	4	1.4000000000e+00	5.7038849501e-05
2.8500000000e+02	4	1.4000000000e+00	5.6082086363e-05
2.9000000000e+02	4	1.4000000000e+00	5.5150895095e-05
2.9500000000e+02	4	1.4000000000e+00	5.4244432202e-05
3.0000000000e+02	4	1.4000000000e+00	5.3361833385e-05
3.0500000000e+02	4	1.4000000000e+00	5.2502260578e-05
3.1000000000e+02	4	1.4000000000e+00	5.1664894523e-05
3.1500000000e+02	4	1.4000000000e+00	5.0848913385e-05
3.2000000000e+02	4	1.4000000000e+00	5.0053554475e-05
3.2500000000e+02	4	1.4000000000e+00	4.9278056894e-05
3.3000000000e+02	4	1.4000000000e+00	4.8521691677e-05
3.3500000000e+02	4	1.4000000000e+00	4.7783758883e-05
3.4000000000e+02	4	1.4000000000e+00	4.7063584318e-05
3.4500000000e+02	4	1.4000000000e+00	4.6360523106e-05
3.5000000000e+02	4	1.4000000000e+00	4.5673958483e-05
3.5500000000e+02	4	1.4000000000e+00	4.5003300687e-05
3.6000000000e+02	4	1.4000000000e+00	4.4347985032e-05
3.6500000000e+02	4	1.4000000000e+00	4.3707472105e-05
3.7000000000e+02	4	1.4000000000e+00	4.3081247621e-05
3.7500000000e+02	4	1.4000000000e+00	4.2468825874e-05
3.8000000000e+02	4	1.4000000000e+00	4.1869722223e-05
3.8500000000e+02	4	1.4000000000e+00	4.1283505495e-05
4.0000000000e+01	0	1.6500000000e+00	4.0764899774e-04
4.5000000000e+01	0	1.6500000000e+00	3.6652414579e-04
5.0000000000e+01	0	1.6500000000e+00	3.3162362117e-04
5.5000000000e+01	0	1.6500000000e+00	3.0166894084e-04
6.0000000000e+01	0	1.6500000000e+00	2.7571252695e-04
6.5000000000e+01	0	1.6500000000e+00	2.5303556075e-04
7.0000000000e+01	0	1.6500000000e+00	2.3308191109e-04
7.5000000000e+01	0	1.6500000000e+00	2.1541409591e-04
8.0000000000e+01	0	1.6500000000e+00	1.9968295075e-04
8.5000000000e+01	0	1.6500000000e+00	1.8560626014e-04
9.0000000000e+01	0	1.6500000000e+00	1.7295339987e-04
9.5000000000e+01	0	1.6500000000e+00	1.6153404483e-04
1.0000000000e+02	0	1.6500000000e+00	1.5118971070e-04
1.0500000000e+02	0	1.6500000000e+00	1.4178739247e-04
1.1000000000e+02	0	1.6500000000e+00	1.3321465633e-04
1.1500000000e+02	0	1.6500000000e+00	1.2537585352e-04
1.2000000000e+02	0	1.6500000000e+00	1.1818915593e-04
1.2500000000e+02	0	1.6500000000e+00	1.1158422452e-04
1.3000000000e+02	0	1.6500000000e+00	1.0550038057e-04
1.3500000000e+02	0	1.6500000000e+00	9.9885135246e-05
1.4000000000e+02	0	1.6500000000e+00	9.4692927599e-05
1.4500000000e+02	0	1.6500000000e+00	8.9884003356e-05
1.5000000000e+02	0	1.6500000000e+00	8.5423277294e-05
1.5500000000e+02	0	1.6500000000e+00	8.1279345388e-05
1.6000000000e+02	0	1.6500000000e+00	7.7423737134e-05
1.6500000000e+02	0	1.6500000000e+00	7.3830485040e-05
1.7000000000e+02	0	1.6500000000e+00	7.0475898600e-05
1.7500000000e+02	0	1.6500000000e+00	6.7338473243e-05
1.8000000000e+02	0	1.6500000000e+00	6.4398829569e-05
1.8500000000e+02	0	1.6500000000e+00	6.1639585432e-05
1.9000000000e+02	0	1.6500000000e+00	5.9045225722e-05
1.9500000000e+02	0	1.6500000000e+00	5.6601927929e-05
2.0000000000e+02	0	1.6500000000e+00	5.4297390859e-05
2.0500000000e+02	0	1.6500000000e+00	5.2120664672e-05
2.1000000000e+02	0	1.6500000000e+00	5.0061976672e-05
2.1500000000e+02	0	1.6500000000e+00	4.8112579148e-05
2.2000000000e+02	0	1.6500000000e+00	4.6264621908e-05
2.2500000000e+02	0	1.6500000000e+00	4.4511041959e-05
2.3000000000e+02	0	1.6500000000e+00	4.2845449163e-05
2.3500000000e+02	0	1.6500000000e+00	4.1262048027e-05
2.4000000000e+02	0	1.6500000000e+00	3.9755563012e-05
2.4500000000e+02	0	1.6500000000e+00	3.8321172986e-05
2.5000000000e+02	0	1.6500000000e+00	3.6954461589e-05
2.5500000000e+02	0	1.6500000000e+00	3.5651373665e-05
2.6000000000e+02	0	1.6500000000e+00	3.4408171543e-05
2.6500000000e+02	0	1.6500000000e+00	3.3221399866e-05
2.7000000000e+02	0	1.6500000000e+00	3.2087856408e-05
2.7500000000e+02	0	1.6500000000e+00	3.1004570093e-05
2.8000000000e+02	0	1.6500000000e+00	2.9968782697e-05
2.8500000000e+02	0	1.6500000000e+00	2.8977924739e-05
2.9000000000e+02	0	1.6500000000e+00	2.8029589687e-05
2.9500000000e+02	0	1.6500000000e+00	2.7121536784e-05
3.0000000000e+02	0	1.6500000000e+00	2.6251668499e-05
3.0500000000e+02	0	1.6500000000e+00	2.5418016915e-05
3.1000000000e+02	0	1.6500000000e+00	2.4618740696e-05
3.1500000000e+02	0	1.6500000000e+00	2.3852097912e-05
3.2000000000e+02	0	1.6500000000e+00	2.3116470352e-05
3.2500000000e+02	0	1.6500000000e+00	2.2410323596e-05
3.3000000000e+02	0	1.6500000000e+00	2.1732216954e-05
3.3500000000e+02	0	1.6500000000e+00	2.1080790093e-05
3.4000000000e+02	0	1.6500000000e+00	2.0454765374e-05
3.4500000000e+02	0	1.6500000000e+00	1.9852934540e-05
3.5000000000e+02	0	1.6500000000e+00	1.9274158376e-05
3.5500000000e+02	0	1.6500000000e+00	1.8717361026e-05
3.6000000000e+02	0	1.6500000000e+00	1.8181525385e-05
3.6500000000e+02	0	1.6500000000e+00	1.7665689631e-05
3.7000000000e+02	0	1.6500000000e+00	1.7168944163e-05
3.7500000000e+02	0	1.6500000000e+00	1.6690427879e-05
3.8000000000e+02	0	1.6500000000e+00	1.6229325210e-05
3.8500000000e+02	0	1.6500000000e+00	1.5784863396e-05
4.0000000000e+01	2	1.6500000000e+00	3.2833222201e-04
4.5000000000e+01	2	1.6500000000e+00	3.1707548417e-04
5.0000000000e+01	2	1.6500000000e+00	3.0585129182e-04
5.5000000000e+01	2	1.6500000000e+00	2.9484141104e-04
6.0000000000e+01	2	1.6500000000e+00	2.8415150456e-04
6.5000000000e+01	2	1.6500000000e+00	2.7384057884e-04
7.0000000000e+01	2	1.6500000000e+00	2.6393823674e-04
7.5000000000e+01	2	1.6500000000e+00	2.5445549335e-04
8.0000000000e+01	2	1.6500000000e+00	2.4539154221e-04
8.5000000000e+01	2	1.6500000000e+00	2.3673806274e-04
9.0000000000e+01	2	1.6500000000e+00	2.2848216892e-04
9.5000000000e+01	2	1.6500000000e+00	2.2060824520e-04
1.0000000000e+02	2	1.6500000000e+00	2.1309928076e-04
1.0500000000e+02	2	1.6500000000e+00	2.0593762446e-04
1.1000000000e+02	2	1.6500000000e+00	1.9910557313e-04
1.1500000000e+02	2	1.6500000000e+00	1.9258567288e-04
1.2000000000e+02	2	1.6500000000e+00	1.8636090633e-04
1.2500000000e+02	2	1.6500000000e+00	1.8041474510e-04
1.3000000000e+02	2	1.6500000000e+00	1.7473105725e-04
1.3500000000e+02	2	1.6500000000e+00	1.6929405776e-04
1.4000000000e+02	2	1.6500000000e+00	1.6408838922e-04
1.4500000000e+02	2	1.6500000000e+00	1.5909937595e-04
1.5000000000e+02	2	1.6500000000e+00	1.5431370346e-04
1.5500000000e+02	2	1.6500000000e+00	1.4972001388e-04
1.6000000000e+02	2	1.6500000000e+00	1.4530915476e-04
1.6500000000e+02	2	1.6500000000e+00	1.4107388724e-04
1.7000000000e+02	2	1.6500000000e+00	1.3700832722e-04
1.7500000000e+02	2	1.6500000000e+00	1.3310726616e-04
1.8000000000e+02	2	1.6500000000e+00	1.2936560098e-04
1.8500000000e+02	2	1.6500000000e+00	1.2577806281e-04
1.9000000000e+02	2	1.6500000000e+00	1.2233905164e-04
1.9500000000e+02	2	1.6500000000e+00	1.1904263408e-04
2.0000000000e+02	2	1.6500000000e+00	1.1588262507e-04
2.0500000000e+02	2	1.6500000000e+00	1.1285265426e-04
2.1000000000e+02	2	1.6500000000e+00	1.0994631329e-04
2.1500000000e+02	2	1.6500000000e+00	1.0715725974e-04
2.2000000000e+02	2	1.6500000000e+00	1.0447928572e-04
2.2500000000e+02	2	1.6500000000e+00	1.0190637059e-04
2.3000000000e+02	2	1.6500000000e+00	9.9432761851e-05
2.3500000000e+02	2	1.6500000000e+00	9.7052984609e-05
2.4000000000e+02	2	1.6500000000e+00	9.4761861703e-05
2.4500000000e+02	2	1.6500000000e+00	9.2554526482e-05
2.5000000000e+02	2	1.6500000000e+00	9.0426411373e-05
2.5500000000e+02	2	1.6500000000e+00	8.8373236528e-05
2.6000000000e+02	2	1.6500000000e+00	8.6391009470e-05
2.6500000000e+02	2	1.6500000000e+00	8.4476014073e-05
2.7000000000e+02	2	1.6500000000e+00	8.2624795586e-05
2.7500000000e+02	2	1.6500000000e+00	8.0834135426e-05
2.8000000000e+02	2	1.6500000000e+00	7.9101027141e-05
2.8500000000e+02	2	1.6500000000e+00	7.7422670570e-05
2.9000000000e+02	2	1.6500000000e+00	7.5796489851e-05
2.9500000000e+02	2	1.6500000000e+00	7.4220038839e-05
3.0000000000e+02	2	1.6500000000e+00	7.2691067236e-05
3.0500000000e+02	2	1.6500000000e+00	7.1207464697e-05
3.1000000000e+02	2	1.6500000000e+00	6.9767250457e-05
3.1500000000e+02	2	1.6500000000e+00	6.8368597846e-05
3.2000000000e+02	2	1.6500000000e+00	6.7009756048e-05
3.2500000000e+02	2	1.6500000000e+00	6.5689106651e-05
3.3000000000e+02	2	1.6500000000e+00	6.4405122295e-05
3.3500000000e+02	2	1.6500000000e+00	6.3156365965e-05
3.4000000000e+02	2	1.6500000000e+00	6.1941481132e-05
3.4500000000e+02	2	1.6500000000e+00	6.0759188189e-05
3.5000000000e+02	2	1.6500000000e+00	5.9608276032e-05
3.5500000000e+02	2	1.6500000000e+00	5.8487598030e-05
3.6000000000e+02	2	1.6500000000e+00	5.7396068292e-05
3.6500000000e+02	2	1.6500000000e+00	5.6332656886e-05
3.7000000000e+02	2	1.6500000000e+00	5.5296384447e-05
3.7500000000e+02	2	1.6500000000e+00	5.4286319805e-05
3.8000000000e+02	2	1.6500000000e+00	5.3301576607e-05
3.8500000000e+02	2	1.6500000000e+00	5.2341310206e-05
4.0000000000e+01	4	1.6500000000e+00	2.0263285999e-04
4.5000000000e+01	4	1.6500000000e+00	2.0145648327e-04
5.0000000000e+01	4	1.6500000000e+00	1.9957081214e-04
5.5000000000e+01	4	1.6500000000e+00	1.9717935030e-04
6.0000000000e+01	4	1.6500000000e+00	1.9442822364e-04
6.5000000000e+01	4	1.6500000000e+00	1.9142429962e-04
7.0000000000e+01	4	1.6500000000e+00	1.8824693848e-04
7.5000000000e+01	4	1.6500000000e+00	1.8495572923e-04
8.0000000000e+01	4	1.6500000000e+00	1.8159579007e-04
8.5000000000e+01	4	1.6500000000e+00	1.7820153064e-04
9.0000000000e+01	4	1.6500000000e+00	1.7479925622e-04
9.5000000000e+01	4	1.6500000000e+00	1.7140915102e-04
1.0000000000e+02	4	1.6500000000e+00	1.6804660745e-04
1.0500000000e+02	4	1.6500000000e+00	1.6472339786e-04
1.1000000000e+02	4	1.6500000000e+00	1.6144842314e-04
1.1500000000e+02	4	1.6500000000e+00	1.5822841202e-04
1.2000000000e+02	4	1.6500000000e+00	1.5506841693e-04
1.2500000000e+02	4	1.6500000000e+00	1.5197230542e-04
1.3000000000e+02	4	1.6500000000e+00	1.4894313172e-04
1.3500000000e+02	4	1.6500000000e+00	1.4598347006e-04
1.4000000000e+02	4	1.6500000000e+00	1.4309540414e-04
1.4500000000e+02	4	1.6500000000e+00	1.4028032050e-04
1.5000000000e+02	4	1.6500000000e+00	1.3753822161e-04
1.5500000000e+02	4	1.6500000000e+00	1.3486729839e-04
1.6000000000e+02	4	1.6500000000e+00	1.3226395565e-04
1.6500000000e+02	4	1.6500000000e+00	1.2972342917e-04
1.7000000000e+02	4	1.6500000000e+00	1.2724067332e-04
1.7500000000e+02	4	1.6500000000e+00	1.2481114157e-04
1.8000000000e+02	4	1.6500000000e+00	1.2243127097e-04
1.8500000000e+02	4	1.6500000000e+00	1.2009865295e-04
1.9000000000e+02	4	1.6500000000e+00	1.1781191772e-04
1.9500000000e+02	4	1.6500000000e+00	1.1557057027e-04
2.0000000000e+02	4	1.6500000000e+00	1.1337472224e-04
2.0500000000e+02	4	1.6500000000e+00	1.1122484548e-04
2.1000000000e+02	4	1.6500000000e+00	1.0912159672e-04
2.1500000000e+02	4	1.6500000000e+00	1.0706562297e-04
2.2000000000e+02	4	1.6500000000e+00	1.0505746614e-04
2.2500000000e+02	4	1.6500000000e+00	1.0309752568e-04
2.3000000000e+02	4	1.6500000000e+00	1.0118596615e-04
2.3500000000e+02	4	1.6500000000e+00	9.9322735978e-05
2.4000000000e+02	4	1.6500000000e+00	9.7507565498e-05
2.4500000000e+02	4	1.6500000000e+00	9.5739974221e-05
2.5000000000e+02	4	1.6500000000e+00	9.4019305104e-05
2.5500000000e+02	4	1.6500000000e+00	9.2344754380e-05
2.6000000000e+02	4	1.6500000000e+00	9.0715381959e-05
2.6500000000e+02	4	1.6500000000e+00	8.9130132791e-05
2.7000000000e+02	4	1.6500000000e+00	8.7587862235e-05
2.7500000000e+02	4	1.6500000000e+00	8.6087368732e-05
2.8000000000e+02	4	1.6500000000e+00	8.4627422747e-05
2.8500000000e+02	4	1.6500000000e+00	8.3206765375e-05
2.9000000000e+02	4	1.6500000000e+00	8.1824095299e-05
2.9500000000e+02	4	1.6500000000e+00	8.0478155884e-05
3.0000000000e+02	4	1.6500000000e+00	7.9167664882e-05
3.0500000000e+02	4	1.6500000000e+00	7.7891381623e-05
3.1000000000e+02	4	1.6500000000e+00	7.6648089889e-05
3.1500000000e+02	4	1.6500000000e+00	7.5436565067e-05
3.2000000000e+02	4	1.6500000000e+00	7.4255679128e-05
3.2500000000e+02	4	1.6500000000e+00	7.3104300576e-05
3.3000000000e+02	4	1.6500000000e+00	7.1981348231e-05
3.3500000000e+02	4	1.6500000000e+00	7.0885777739e-05
3.4000000000e+02	4	1.6500000000e+00	6.9816592117e-05
3.4500000000e+02	4	1.6500000000e+00	6.8772831680e-05
3.5000000000e+02	4	1.6500000000e+00	6.7753579957e-05
3.5500000000e+02	4	1.6500000000e+00	6.6757960530e-05
3.6000000000e+02	4	1.6500000000e+00	6.5785134193e-05
3.6500000000e+02	4	1.6500000000e+00	6.4834299247e-05
3.7000000000e+02	4	1.6500000000e+00	6.3904691300e-05
3.7500000000e+02	4	1.6500000000e+00	6.2995589695e-05
3.8000000000e+02	4	1.6500000000e+00	6.2106270143e-05
3.8500000000e+02	4	1.6500000000e+00	6.1236095604e-05
